smiles;MaxEStateIndex;MinEStateIndex;MaxAbsEStateIndex;MinAbsEStateIndex;qed;MolWt;HeavyAtomMolWt;ExactMolWt;NumValenceElectrons;NumRadicalElectrons;MaxPartialCharge;MinPartialCharge;MaxAbsPartialCharge;MinAbsPartialCharge;FpDensityMorgan1;FpDensityMorgan2;FpDensityMorgan3;BCUT2D_MWHI;BCUT2D_MWLOW;BCUT2D_CHGHI;BCUT2D_CHGLO;BCUT2D_LOGPHI;BCUT2D_LOGPLOW;BCUT2D_MRHI;BCUT2D_MRLOW;BalabanJ;BertzCT;Chi0;Chi0n;Chi0v;Chi1;Chi1n;Chi1v;Chi2n;Chi2v;Chi3n;Chi3v;Chi4n;Chi4v;HallKierAlpha;Ipc;Kappa1;Kappa2;Kappa3;LabuteASA;PEOE_VSA1;PEOE_VSA10;PEOE_VSA11;PEOE_VSA12;PEOE_VSA13;PEOE_VSA14;PEOE_VSA2;PEOE_VSA3;PEOE_VSA4;PEOE_VSA5;PEOE_VSA6;PEOE_VSA7;PEOE_VSA8;PEOE_VSA9;SMR_VSA1;SMR_VSA10;SMR_VSA2;SMR_VSA3;SMR_VSA4;SMR_VSA5;SMR_VSA6;SMR_VSA7;SMR_VSA8;SMR_VSA9;SlogP_VSA1;SlogP_VSA10;SlogP_VSA11;SlogP_VSA12;SlogP_VSA2;SlogP_VSA3;SlogP_VSA4;SlogP_VSA5;SlogP_VSA6;SlogP_VSA7;SlogP_VSA8;SlogP_VSA9;TPSA;EState_VSA1;EState_VSA10;EState_VSA11;EState_VSA2;EState_VSA3;EState_VSA4;EState_VSA5;EState_VSA6;EState_VSA7;EState_VSA8;EState_VSA9;VSA_EState1;VSA_EState10;VSA_EState2;VSA_EState3;VSA_EState4;VSA_EState5;VSA_EState6;VSA_EState7;VSA_EState8;VSA_EState9;FractionCSP3;HeavyAtomCount;NHOHCount;NOCount;NumAliphaticCarbocycles;NumAliphaticHeterocycles;NumAliphaticRings;NumAromaticCarbocycles;NumAromaticHeterocycles;NumAromaticRings;NumHAcceptors;NumHDonors;NumHeteroatoms;NumRotatableBonds;NumSaturatedCarbocycles;NumSaturatedHeterocycles;NumSaturatedRings;RingCount;MolLogP;MolMR;fr_Al_COO;fr_Al_OH;fr_Al_OH_noTert;fr_ArN;fr_Ar_COO;fr_Ar_N;fr_Ar_NH;fr_Ar_OH;fr_COO;fr_COO2;fr_C_O;fr_C_O_noCOO;fr_C_S;fr_HOCCN;fr_Imine;fr_NH0;fr_NH1;fr_NH2;fr_N_O;fr_Ndealkylation1;fr_Ndealkylation2;fr_Nhpyrrole;fr_SH;fr_aldehyde;fr_alkyl_carbamate;fr_alkyl_halide;fr_allylic_oxid;fr_amide;fr_amidine;fr_aniline;fr_aryl_methyl;fr_azide;fr_azo;fr_barbitur;fr_benzene;fr_benzodiazepine;fr_bicyclic;fr_diazo;fr_dihydropyridine;fr_epoxide;fr_ester;fr_ether;fr_furan;fr_guanido;fr_halogen;fr_hdrzine;fr_hdrzone;fr_imidazole;fr_imide;fr_isocyan;fr_isothiocyan;fr_ketone;fr_ketone_Topliss;fr_lactam;fr_lactone;fr_methoxy;fr_morpholine;fr_nitrile;fr_nitro;fr_nitro_arom;fr_nitro_arom_nonortho;fr_nitroso;fr_oxazole;fr_oxime;fr_para_hydroxylation;fr_phenol;fr_phenol_noOrthoHbond;fr_phos_acid;fr_phos_ester;fr_piperdine;fr_piperzine;fr_priamide;fr_prisulfonamd;fr_pyridine;fr_quatN;fr_sulfide;fr_sulfonamd;fr_sulfone;fr_term_acetylene;fr_tetrazole;fr_thiazole;fr_thiocyan;fr_thiophene;fr_unbrch_alkane;fr_urea;Molecule_Type;HOMO_CV;LUMO_CV;HOMO_DFT;LUMO_DFT
COC(=O)c1sc2c(-c3ccc(-c4cc5c(-c6ccc(OC)cc6)c6sccc6c(-c6ccc(OC)cc6)c5s4)s3)sc(-c3cccs3)c2c1F;15.88137063;-0.653557872;15.88137063;0.00715997;0.14408925;781.036;755.836;780.0061135;252;0;0.35062382;-0.496767818;0.496767818;0.35062382;0.588235294;1.274509804;1.921568627;32.14181995;9.932560267;2.281487918;-2.127702882;2.543453245;-1.996087454;7.336593585;0.060158836;1.243607273;2623.853651;34.80202518;27.19805168;32.09703117;24.96539139;15.70098821;20.72628016;11.56623556;17.60726308;8.82333079;15.89999938;6.449763553;13.36945657;-4.36;9.64097E+11;32.54081545;13.00067673;5.335087278;315.731509;14.21058886;16.37617086;5.817220841;0;0;5.969305288;0;9.184952232;0;68.02071527;30.33183534;76.48433214;56.19400423;35.78360693;23.39554109;104.2484529;0;0;0;0;21.32939262;106.3836325;0;63.0157128;9.473725908;4.390415048;11.49902367;68.02071527;27.29869791;4.736862954;5.817220841;9.671684378;95.6892645;0;81.77512152;0;44.76;11.78652613;4.794537184;4.390415048;4.877147194;5.386224214;56.58872973;49.74577466;70.90352447;41.77826518;53.91099932;14.21058886;35.02209853;9.549600175;18.65236022;7.0603745;4.681695689;0.474601452;29.39845368;0;0;4.660815756;0.075;51;0;4;0;0;0;3;6;9;10;0;11;8;0;0;0;9;13.7931;217.8035;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;polymer;-5.17;-3.14;-4.96;-2.6
COC(=O)C(C#N)=Cc1cc(C)c(-c2ccc(-c3sc(-c4cc5c(OC)c6sc(-c7cc(C)c(-c8ccc(-c9sc(C=C(C#N)C(=O)OC)cc9C)s8)s7)cc6c(OC)c5s4)cc3C)s2)s1;12.01807964;-0.643121084;12.01807964;0.026294449;0.067433495;1017.382;981.094;1016.033905;330;0;0.34815463;-0.494562815;0.494562815;0.34815463;0.454545455;0.787878788;1.121212121;32.14437549;10.12207765;2.247179052;-2.082090313;2.549897574;-2.015910574;7.313135454;-0.135930979;1.00471058;3272.052427;46.55058385;36.53810649;43.07007914;31.8531705;20.01110731;26.54307996;14.99137064;23.53527384;10.70090522;21.09307598;7.632831116;17.45411725;-5.66;6.17552E+14;45.49361426;18.55148702;8.265210134;412.2824558;18.94745182;34.78367535;0;0;0;11.93861058;0;9.589074368;10.52378311;90.69428702;0;122.7644657;79.05250914;37.83903;28.53652618;134.9572261;10.52378311;0;0;27.6949488;28.43919017;103.8179801;0;82.16323262;9.473725908;0;11.49902367;90.69428702;40.37780074;19.06280028;50.35717453;32.00810035;71.80987974;0;90.8500948;0;118.64;11.93861058;20.11285748;0;11.14620906;0;81.81539246;54.60938123;117.0659223;38.11865116;62.37841095;18.94745182;24.07065033;13.58275111;39.61272897;20.97685051;4.51999701;0.399623495;25.54098765;3.179151141;8.414182914;6.036410208;0.16;66;0;8;0;0;0;1;8;9;16;0;16;12;0;0;0;9;15.89784;280.35;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;2;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;molecule;-5.04;-3.24;-5.18;-3.09
Cc1csc(-c2ccc(-c3cc(C)cs3)c3nsnc23)c1;4.539115174;1.018891723;4.539115174;1.018891723;0.466957437;328.487;316.391;328.0162614;104;0;0.113598549;-0.172222167;0.172222167;0.113598549;0.761904762;1.238095238;1.619047619;32.14111929;10.05332921;2.145206906;-2.028380273;2.380653548;-1.815717811;7.139121612;1.545136447;1.955088902;855.7146536;14.39697675;11.58327368;14.03276342;10.22034669;6.584749189;9.074351554;5.098736109;7.44964565;3.407452304;6.098568753;2.409168641;4.835961177;-1.56;146730.151;13.12720867;5.015582061;2.214497439;134.599706;0;11.03340144;0;0;0;0;0;0;8.747079963;22.67357176;12.13273414;47.86723706;20.88119737;11.72818735;0;45.43516054;0;8.747079963;0;13.8474744;0;46.1524968;0;20.88119737;0;0;0;34.4017591;8.747079963;0;13.8474744;11.12690298;35.02559381;0;31.91459881;0;25.78;0;0;0;0;0;11.03340144;43.7362877;22.67357176;0;57.62014818;0;9.078230348;4.825645314;2.526129903;4.356160767;7.006625972;0;8.791951636;0;4.248589395;0;0.125;21;0;2;0;0;0;1;3;4;5;0;5;2;0;0;0;4;5.76514;93.515;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;molecule;-5.46;-3.02;-5.32;-2.77
Cn1c(-c2ccc3c(c2)C(C)(C)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)ccc1-c1ccc(C=C(C#N)C(=O)O)s1;11.29641088;-1.221086618;11.29641088;0.207038972;0.142955463;617.774;586.526;617.2136982;224;0;0.345992269;-0.477114411;0.477114411;0.345992269;0.782608696;1.391304348;2.02173913;32.13356192;9.813270701;2.361693759;-2.277577643;2.51363209;-2.163955593;7.158885975;-0.131601753;1.242331763;2143.551139;32.00106027;25.72970662;26.5462032;22.25638862;15.07098604;15.88748262;11.96157313;13.0769282;8.880799864;9.935570207;6.525954519;7.538371767;-5.64;41251483771;29.09206053;11.37372187;4.916139442;272.1086413;14.57353677;11.64232584;0;0;0;5.969305288;0;4.794537184;5.261891555;11.33678588;68.44477802;100.6233153;40.09589646;10.57107519;9.901064579;40.4442701;5.261891555;4.567099648;7.047671983;19.26246487;4.899909731;142.9044961;0;39.02457897;4.899909731;17.06215882;0;11.33678588;15.64293233;17.25719964;11.33111287;29.85152458;126.9004459;0;39.03137777;0;69.26;5.969305288;9.901064579;0;10.988095;0;43.76776069;39.66661195;6.069221313;24.26546827;127.4240289;5.261891555;2.174851704;1.465871598;15.33983145;18.38057662;11.26641115;-1.221086618;44.41435743;1.421565366;4.61972285;2.054565119;0.1;46;1;5;1;0;1;4;2;6;5;1;6;7;0;0;0;7;10.18828;187.6348;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;molecule;-5.14;-2.92;-5.18;-2.79
COC(=O)C(C#N)=Cc1cc(C)c(-c2cc(C)c(-c3ccc(-c4sc(-c5sc(C=C(C#N)C(=O)OC)cc5C)cc4C)s3)s2)s1;11.87448486;-0.640546674;11.87448486;0.023417843;0.091506167;686.927;660.719;686.0496123;226;0;0.34815463;-0.46489358;0.46489358;0.34815463;0.577777778;0.933333333;1.288888889;32.14100315;10.15885855;2.193138481;-1.96229278;2.481483494;-2.015910895;7.296636084;-0.135930979;1.424050659;1951.563058;32.41312013;25.18746396;29.26994686;21.55681421;13.49623343;17.57871633;10.05407774;15.40980629;6.835098503;13.48281197;4.682312032;10.94969146;-4.1;11438336888;32.29805854;13.4902458;6.640792152;280.9268739;9.473725908;23.28465169;0;0;0;11.93861058;0;9.589074368;10.52378311;56.68392939;0;98.49899739;48.77147194;14.21959508;19.06280028;80.77458018;10.52378311;0;0;27.6949488;14.21959508;79.55251183;0;51.15562018;0;0;0;56.68392939;26.15820566;19.06280028;50.35717453;32.00810035;47.54441147;0;51.16921776;0;100.18;11.93861058;20.11285748;0;11.14620906;0;40.38978615;44.85508684;68.8359696;38.11865116;38.11294267;9.473725908;9.433958981;8.371733952;34.78433762;18.69464126;4.525611087;-1.281093349;16.6026207;3.16398512;8.333652422;2.537218876;0.176470588;45;0;6;0;0;0;0;5;5;11;0;11;8;0;0;0;5;10.05574;187.731;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;molecule;-5.25;-3.23;-5.32;-3.23
C[Si]1(C)c2ccsc2-c2sc(-c3nc4sc(-c5cc6c(s5)-c5sc(-c7cc8sccc8s7)cc5[Si]6(C)C)nc4s3)cc21;5.158497281;-1.740241911;5.158497281;1.077503702;0.169981507;721.212;701.052;719.8930697;206;0;0.15546783;-0.222434108;0.222434108;0.15546783;0.476190476;1;1.642857143;32.14465077;10.31526601;2.422630968;-2.155373659;2.482852549;-2.479456276;7.363379193;1.510832688;1.00526588;2333.614871;28.12022691;22.77921567;31.31118832;20.25231934;13.52698776;26.18527287;11.88184262;28.59576853;8.746919684;25.76137396;6.411342733;24.90864195;-1.586233766;9642110539;25.71161078;8.562926018;3.364813557;275.852486;0;26.16299199;9.660792839;0;0;0;0;9.967957042;0;68.02071527;54.92798424;61.83886347;38.662723;9.754294387;0;146.6495669;0;9.967957042;0;26.18804541;0;47.15832795;0;49.03242494;20.74690258;0;0;90.69428702;26.11570164;0;0;0;47.15832795;26.18804541;68.09305762;0;25.78;16.1477446;0;0;0;0;19.67604023;48.41701738;43.42047434;68.02071527;73.34637337;9.967957042;2.815158684;15.08743193;23.91335104;13.11497546;0;0;14.43277227;0;10.01920938;-3.3273432;0.133333333;42;0;2;0;2;2;0;8;8;10;0;12;3;0;0;0;10;9.882;200.74;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;0;0;polymer;-5.3;-3.7;-4.88;-2.6
COc1c2cc(-c3sc(-c4scc5c4C4C=CC5CC4(C)C)c4c3C3C=CC4C(C)(C)C3)sc2c(OC)c2ccsc12;6.060160011;0.255928263;6.060160011;0.255928263;0.184805797;626.934;592.662;626.1441643;214;0;0.145115347;-0.494563221;0.494563221;0.145115347;0.69047619;1.380952381;2.119047619;32.13892181;9.574903718;2.481734037;-2.459123048;2.658749558;-2.328502026;7.287295787;0.250831267;1.317737539;1948.130079;28.70601334;24.79190654;28.05789286;20.21380651;14.9145823;18.30688109;13.92838907;17.79697753;10.6200758;15.24662848;8.724434556;13.73874631;-2.38;8441781437;26.05914893;8.621950107;3.248478355;262.8638915;9.473725908;11.49902367;0;0;0;0;0;0;0;45.34714351;51.99902923;68.81828983;53.95266139;23.61943492;9.473725908;65.51943177;0;0;10.82998094;64.20821623;14.21959508;69.45074607;0;31.00761244;9.473725908;0;11.49902367;45.34714351;14.21959508;0;10.82998094;86.4620222;47.19694011;0;39.68087704;0;18.46;0;0;0;5.414990469;29.08661465;16.88524788;47.13629607;47.81018693;22.67357176;86.22867478;9.473725908;14.47519336;7.676610401;5.879413481;6.949579418;6.979714489;3.913601569;4.561474544;12.5354612;9.921236033;3.607715506;0.388888889;42;0;2;6;0;6;1;4;5;6;0;6;4;0;0;0;11;11.924;182.978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;polymer;-5.4;-3;-5.1;-1.84
CN1C(=O)C2=C(c3ccc(-c4cc5c(s4)-c4sccc4[Si]5(C)C)s3)N(C)C(=O)C2=C1c1cccs1;13.36588745;-1.640801532;13.36588745;0.111921775;0.318772217;548.812;528.652;548.0176884;174;0;0.260648633;-0.309142823;0.309142823;0.260648633;0.685714286;1.371428571;2.057142857;32.13893393;10.07448219;2.470498262;-2.178979405;2.486244592;-2.478736961;7.308754364;-0.122768274;1.346280342;1647.216824;24.22288568;19.46271909;23.72870541;16.78573083;11.20863621;17.60093499;9.458600609;17.78573695;7.218456889;15.4632095;5.382744031;14.35497565;-2.563116883;180427631.1;21.6981022;7.236959808;2.755041352;219.6405592;9.799819462;8.073872301;0;0;11.81435946;0;9.589074368;0;0;45.34714351;25.22675684;45.39904511;33.60393274;32.29458207;9.589074368;87.00290519;0;9.799819462;0;13.09402271;14.09534397;68.0588314;0;19.50858877;10.37345129;0;0;45.34714351;43.78339519;9.589074368;0;9.754294387;58.30453701;13.09402271;30.9026674;0;40.62;8.073872301;9.589074368;0;11.81435946;11.14620906;21.14837301;24.69531442;51.75546083;40.18636866;42.73955375;0;0;6.942177026;37.2529432;7.282228655;2.503677418;-0.223843549;12.82797153;0;4.876142738;1.899814086;0.153846154;35;0;4;0;3;3;0;4;4;6;0;9;3;0;0;0;7;5.469;151.394;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;polymer;-5.04;-3.47;-4.85;-2.79
COc1c2c(c(OC)c3sccc13)=CC(c1cc(C)c(-c3ccc(-c4sc(-c5nc(C)c(-c6ccc(-c7sccc7C)s6)s5)nc4C)s3)s1)=S=2;5.934567285;0.928711395;5.934567285;0.928711395;0.143613379;801.19;772.966;799.9916461;250;0;0.152586261;-0.494563221;0.494563221;0.152586261;0.56;1.16;1.76;32.14361795;10.13392336;2.220487002;-2.068842014;2.469994018;-2.086535807;7.92327079;0.406843456;1.01800921;2790.022468;34.25805511;27.75041279;34.28238543;24.30439669;15.6683993;22.3266844;11.83376942;19.93609471;8.613278235;18.45761494;6.233865227;15.38335176;-3.2;4.29437E+11;32.69005807;12.78291207;5.345492541;320.3592021;9.473725908;11.49902367;10.01524739;0;0;0;0;9.967957042;0;90.29755469;0;98.12256691;49.60947186;44.57177814;9.473725908;111.3242862;0;9.967957042;0;27.6949488;14.21959508;90.34536393;0;60.53144861;14.69237588;0;11.49902367;90.29755469;29.05211944;0;32.20506156;27.39190617;53.22469502;0;65.19458918;0;44.24;0;0;0;0;0;52.71703392;59.88579505;59.17000626;45.34714351;86.99566393;19.44168295;14.1257975;12.5471141;22.75915062;8.467161196;4.735352116;1.857422789;15.64034519;2.269255817;8.635324249;5.296409755;0.157894737;50;0;4;0;1;1;1;7;8;11;0;12;8;0;0;0;9;12.64507;224.977;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;5;0;0;polymer;-5.12;-2.94;-4.91;-2.6
Cc1ccsc1-c1sc(-c2sc(-c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc2C)c2nc3c4ccccc4c4ccccc4c3nc12;5.564070453;-0.029676864;5.564070453;0.029676864;0.174867763;670.928;640.688;670.157112;230;0;0.10960957;-0.242208801;0.242208801;0.10960957;0.5;1.104166667;1.770833333;32.13817214;9.817397117;2.351096336;-2.213424354;2.52376323;-2.143421986;7.28147749;0.660424218;1.217110291;2791.965169;32.31046135;27.01147691;29.46096665;23.38017986;16.32019359;18.83283957;13.45598333;16.44491898;10.2449738;14.04424446;7.795768033;11.48019973;-4.68;2.64682E+11;28.34290071;10.16260601;3.895288347;290.5657033;0;11.03340144;0;0;0;0;0;9.967957042;0;34.01035763;98.77661336;87.14324725;25.94173329;25.66484302;0;77.62205736;0;9.967957042;0;33.10993927;0;130.7621089;0;41.07609044;0;0;0;34.01035763;9.967957042;5.414990469;13.8474744;36.10128037;108.5083029;0;84.68779017;0;25.78;0;0;0;5.414990469;0;32.8392513;74.10234484;11.33678588;22.67357176;136.2032517;9.967957042;0;5.527385346;17.36741915;6.930595568;13.28402416;0;37.80653822;0;9.167370893;0;0.11627907;48;0;2;1;0;1;5;4;9;5;0;5;3;0;0;0;10;13.19804;209.033;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;5;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;polymer;-4.93;-3.53;-5.04;-2.85
CC1(C)CC(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)=CC(=C(C#N)C(=O)O)C1;11.48713191;-1.169671543;11.48713191;0.114054815;0.300747572;460.577;432.353;460.2150781;174;0;0.346228367;-0.477107524;0.477107524;0.346228367;0.857142857;1.4;1.914285714;16.36584434;9.738256205;2.275136062;-2.302551251;2.39661128;-2.185464779;5.924343528;-0.131762975;1.622892245;1286.74033;24.83828805;19.97905722;19.97905722;16.85930512;11.61713998;11.61713998;9.485587919;9.485587919;6.028022344;6.028022344;4.520191925;4.520191925;-4.36;71142841.66;23.78664469;10.27630757;5.770996071;206.323368;10.00643713;11.64232584;0;0;0;5.969305288;0;4.794537184;5.261891555;0;80.60647127;71.36449668;17.06215882;0;9.901064579;29.10748422;5.261891555;0;5.414990469;26.68911765;4.899909731;119.3639443;0;6.069221313;4.899909731;17.06215882;0;0;11.07583268;4.794537184;16.74610334;32.25256914;113.8004928;0;6.076020107;0;64.33;5.969305288;15.16295613;0;10.988095;11.99392615;34.61953647;0;0;60.69548404;67.27832068;0;0;0;13.70148631;18.70230487;5.597626416;-1.169671543;30.74189026;7.312814924;4.196882086;0;0.161290323;35;1;4;1;0;1;3;0;3;3;1;4;6;0;0;0;4;7.82078;141.5318;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;molecule;-5.32;-3.16;-5.34;-2.82
Cc1ccc(-c2nc3c(-c4cccs4)ccc(-c4ccc(-c5ccc6c7ccccc7n(C)c6c5)s4)c3nc2-c2ccc(C)s2)s1;5.512620049;0.945849433;5.512620049;0.945849433;0.183137969;665.934;638.718;665.1087819;222;0;0.108088823;-0.34359054;0.34359054;0.108088823;0.52173913;1.152173913;1.804347826;32.13709326;10.03782832;2.214442396;-2.129454249;2.443504334;-1.962317078;7.186608072;1.014450904;1.247861269;2575.583031;30.94021786;25.36693879;28.63292512;22.51317303;15.11688601;18.44602857;11.54860343;16.15587678;8.62750334;12.71306454;6.383769567;9.880987457;-4.4;93747872026;27.87289282;10.85072773;4.49262904;282.276575;4.567099648;11.38785599;0;0;0;0;0;9.967957042;0;45.34714351;48.53093655;79.38829228;64.3661608;20.78769582;0;78.18639481;0;14.53505669;7.047671983;13.8474744;0;118.2625973;0;52.46394643;0;0;0;45.34714351;14.53505669;7.047671983;13.8474744;9.754294387;108.5083029;0;85.30319773;0;30.71;0;0;0;0;0;43.3024548;51.75503732;34.01035763;11.33678588;133.970549;9.967957042;2.30116355;7.118956755;19.46281792;4.715453849;9.781400456;0;37.48901491;0;4.305115939;2.159409956;0.076923077;46;0;3;0;0;0;3;6;9;7;0;7;5;0;0;0;9;12.47254;201.683;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;polymer;-5.23;-3.33;-5.07;-2.44
COc1c2cc(-c3sc(-c4ccc(-c5cc(C)cs5)c5nsnc45)cc3C)sc2c(OC)c2ccsc12;5.892749058;0.923510414;5.892749058;0.923510414;0.204517893;576.815;556.655;576.0128329;184;0;0.145115347;-0.494563221;0.494563221;0.145115347;0.702702703;1.432432432;2.135135135;32.14206205;10.04984947;2.221233339;-2.08251142;2.517462943;-1.876925801;7.274546531;0.418540459;1.380633907;1895.775088;25.25841959;20.37096738;24.45345028;18.06721324;11.53667424;15.65926977;8.816561944;13.27675432;6.525728337;11.63290738;4.850238001;9.836415628;-2.82;666753515.5;23.30799718;8.886833138;3.560714905;233.2578305;9.473725908;22.5324251;0;0;0;0;0;0;8.747079963;45.34714351;12.13273414;59.9999712;41.40794019;35.34762226;9.473725908;88.28102055;0;8.747079963;0;13.8474744;14.21959508;58.28523094;0;42.13451542;9.473725908;0;11.49902367;57.07533086;22.96667505;0;13.8474744;11.12690298;47.15832795;0;61.84118146;0;44.24;0;0;0;0;0;53.83161635;42.3636791;48.22995272;11.33678588;65.37934233;13.84726589;23.4325454;8.299085239;4.920039345;6.482093644;6.76878284;1.847020828;13.26794042;0;4.314731943;3.501093674;0.142857143;37;0;4;0;0;0;2;5;7;9;0;9;5;0;0;0;7;9.87874;162.821;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;polymer;-5.24;-3.71;-5.04;-2.9
COC(=O)c1sc2c(-c3ccc(-c4cc5c(-c6ccc(C)s6)c6sccc6c(-c6ccc(C)s6)c5s4)s3)sc(-c3cccs3)c2c1F;15.8152512;-0.636753354;15.8152512;0.026200476;0.157806289;761.096;739.928;759.9291261;232;0;0.35062382;-0.464750981;0.464750981;0.35062382;0.617021277;1.340425532;2.021276596;32.14368797;9.997794842;2.282428213;-2.091824706;2.549561481;-1.996087452;7.338125808;0.060160318;1.249988931;2535.641201;31.97359806;24.88865061;31.42062326;22.88938179;14.47137272;21.12965783;10.92982566;19.54665538;8.039463399;17.15248829;5.988225116;14.88759111;-3;1.10237E+11;30.08727811;11.56104252;4.777777778;300.7851451;4.736862954;4.877147194;5.817220841;0;0;5.969305288;0;9.184952232;0;90.69428702;6.066367068;79.20490356;75.70259301;21.56401185;13.92181519;126.9220247;0;0;0;13.8474744;7.109797541;91.87245865;0;50.14408053;0;4.390415048;0;90.69428702;13.07910283;4.736862954;19.66469524;19.42597877;71.42379623;0;80.40251293;0;26.3;11.78652613;4.794537184;4.390415048;4.877147194;5.386224214;24.20850869;79.00865783;34.01035763;62.85994042;67.75847372;4.736862954;24.19201474;13.475958;24.05164046;7.340652973;2.646968507;-1.125928917;21.94435579;0;4.343263833;1.297741275;0.083333333;47;0;2;0;0;0;1;8;9;10;0;11;6;0;0;0;9;14.51574;209.9275;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;3;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;polymer;-4.95;-3.12;-5.02;-2.66
